timestamp,ST_20,ST_30,ST_40,PV,WT
2017-01-01 00:00:00+00:00,0,0,0,0,0.97213639
2017-01-01 01:00:00+00:00,0,0,0,0,0.998915751
2017-01-01 02:00:00+00:00,0,0,0,0,0.770139677
2017-01-01 03:00:00+00:00,0,0,0,0,0.821329901
2017-01-01 04:00:00+00:00,0,0,0,0,0.92371035
2017-01-01 05:00:00+00:00,0,0,0,0,0.970186544
2017-01-01 06:00:00+00:00,0,0,0,0,0.987424068
2017-01-01 07:00:00+00:00,0,0,0,0,0.869103004
2017-01-01 08:00:00+00:00,0,0,0,0,0.869103004
2017-01-01 09:00:00+00:00,0,0,0,0,0.97213639
2017-01-01 10:00:00+00:00,0,0,0,0.011017199,0.998915751
2017-01-01 11:00:00+00:00,0,0,0,0.017024168,0.667759228
2017-01-01 12:00:00+00:00,0,0,0,0.036007447,0.903447466
2017-01-01 13:00:00+00:00,0,0,0,0.063892479,0.834758543
2017-01-01 14:00:00+00:00,0,0,0,0.060829011,0.99316991
2017-01-01 15:00:00+00:00,0,0,0,0.038944405,0.92371035
2017-01-01 16:00:00+00:00,0,0,0,0,0.821329901
2017-01-01 17:00:00+00:00,0,0,0,0,0.770139677
2017-01-01 18:00:00+00:00,0,0,0,0,0.821329901
2017-01-01 19:00:00+00:00,0,0,0,0,0.718949453
2017-01-01 20:00:00+00:00,0,0,0,0,0.548266187
2017-01-01 21:00:00+00:00,0,0,0,0,0.621656253
2017-01-01 22:00:00+00:00,0,0,0,0,0.294010969
2017-01-01 23:00:00+00:00,0,0,0,0,0.272725238
2017-01-02 00:00:00+00:00,0,0,0,0,0.173809118
2017-01-02 01:00:00+00:00,0,0,0,0,0.272725238
2017-01-02 02:00:00+00:00,0,0,0,0,0.401486054
2017-01-02 03:00:00+00:00,0,0,0,0,0.401486054
2017-01-02 04:00:00+00:00,0,0,0,0,0.357868162
2017-01-02 05:00:00+00:00,0,0,0,0,0.221995835
2017-01-02 06:00:00+00:00,0,0,0,0,0.173809118
2017-01-02 07:00:00+00:00,0,0,0,0,0.004553291
2017-01-02 08:00:00+00:00,0,0,0,0,0.077647653
2017-01-02 09:00:00+00:00,0,0,0,0,0.205933596
2017-01-02 10:00:00+00:00,0,0,0,0.091959701,0.238058073
2017-01-02 11:00:00+00:00,0,0,0,0.10863032,0.173809118
2017-01-02 12:00:00+00:00,0,0,0,0.102646808,0.379153893
2017-01-02 13:00:00+00:00,0,0,0,0.129069347,0.111142042
2017-01-02 14:00:00+00:00,0,0,0,0.146624493,0.238058073
2017-01-02 15:00:00+00:00,0,0,0,0.045762424,0.254120312
2017-01-02 16:00:00+00:00,0,0,0,0,0.47487612
2017-01-02 17:00:00+00:00,0,0,0,0,0.47487612
2017-01-02 18:00:00+00:00,0,0,0,0,0.238058073
2017-01-02 19:00:00+00:00,0,0,0,0,0.205933596
2017-01-02 20:00:00+00:00,0,0,0,0,0.401486054
2017-01-02 21:00:00+00:00,0,0,0,0,0.97213639
2017-01-02 22:00:00+00:00,0,0,0,0,0.975932385
2017-01-02 23:00:00+00:00,0,0,0,0,0.92371035
2017-01-03 00:00:00+00:00,0,0,0,0,0.667759228
2017-01-03 01:00:00+00:00,0,0,0,0,0.937791928
2017-01-03 02:00:00+00:00,0,0,0,0,0.987424068
2017-01-03 03:00:00+00:00,0,0,0,0,0.800414081
2017-01-03 04:00:00+00:00,0,0,0,0,0.869103004
2017-01-03 05:00:00+00:00,0,0,0,0,0.987424068
2017-01-03 06:00:00+00:00,0,0,0,0,0.99316991
2017-01-03 07:00:00+00:00,0,0,0,0,0.970186544
2017-01-03 08:00:00+00:00,0,0,0,0,0.97213639
2017-01-03 09:00:00+00:00,0,0,0,0,0.937791928
2017-01-03 10:00:00+00:00,0,0,0,0.030957878,0.745124182
2017-01-03 11:00:00+00:00,0,0,0,0.043876842,0.733445096
2017-01-03 12:00:00+00:00,0,0,0,0.049797844,0.733445096
2017-01-03 13:00:00+00:00,0,0,0,0.049761104,0.733445096
2017-01-03 14:00:00+00:00,0,0,0,0.05271867,0.733445096
2017-01-03 15:00:00+00:00,0,0,0,0.013968175,0.733445096
2017-01-03 16:00:00+00:00,0,0,0,0,0.733445096
2017-01-03 17:00:00+00:00,0,0,0,0,0.733445096
2017-01-03 18:00:00+00:00,0,0,0,0,0.733445096
2017-01-03 19:00:00+00:00,0,0,0,0,0.733445096
2017-01-03 20:00:00+00:00,0,0,0,0,0.733445096
2017-01-03 21:00:00+00:00,0,0,0,0,0.733445096
2017-01-03 22:00:00+00:00,0,0,0,0,0.733445096
2017-01-03 23:00:00+00:00,0,0,0,0,0.733445096
2017-01-04 00:00:00+00:00,0,0,0,0,0.733445096
2017-01-04 01:00:00+00:00,0,0,0,0,0.733445096
2017-01-04 02:00:00+00:00,0,0,0,0,0.733445096
2017-01-04 03:00:00+00:00,0,0,0,0,0.733445096
2017-01-04 04:00:00+00:00,0,0,0,0,0.728998693
2017-01-04 05:00:00+00:00,0,0,0,0,0.733445096
2017-01-04 06:00:00+00:00,0,0,0,0,0.733445096
2017-01-04 07:00:00+00:00,0,0,0,0,0.733445096
2017-01-04 08:00:00+00:00,0,0,0,0,0.733445096
2017-01-04 09:00:00+00:00,0,0,0,0,0.733445096
2017-01-04 10:00:00+00:00,0,0,0,0.048461435,0.733445096
2017-01-04 11:00:00+00:00,0,0,0,0.080422411,0.733445096
2017-01-04 12:00:00+00:00,0,0,0,0.046843526,0.733445096
2017-01-04 13:00:00+00:00,0,0,0,0.030952183,0.750217087
2017-01-04 14:00:00+00:00,0,0,0,0.077666415,0.834758543
2017-01-04 15:00:00+00:00,0,0,0,0.041871568,0.998915751
2017-01-04 16:00:00+00:00,0,0,0,0,0.511571153
2017-01-04 17:00:00+00:00,0,0,0,0,0.379153893
2017-01-04 18:00:00+00:00,0,0,0,0,0.294010969
2017-01-04 19:00:00+00:00,0,0,0,0,0.970186544
2017-01-04 20:00:00+00:00,0,0,0,0,0.821329901
2017-01-04 21:00:00+00:00,0,0,0,0,0.357868162
2017-01-04 22:00:00+00:00,0,0,0,0,0.964440702
2017-01-04 23:00:00+00:00,0,0,0,0,0.981678227
2017-01-05 00:00:00+00:00,0,0,0,0,0.438181087
2017-01-05 01:00:00+00:00,0,0,0,0,0.401486054
2017-01-05 02:00:00+00:00,0,0,0,0,0.357868162
2017-01-05 03:00:00+00:00,0,0,0,0,0.336582431
2017-01-05 04:00:00+00:00,0,0,0,0,0.357868162
2017-01-05 05:00:00+00:00,0,0,0,0,0.379153893
2017-01-05 06:00:00+00:00,0,0,0,0,0.511571153
2017-01-05 07:00:00+00:00,0,0,0,0,0.58496122
2017-01-05 08:00:00+00:00,0,0,0,0,0.47487612
2017-01-05 09:00:00+00:00,0,0,0,0,0.401486054
2017-01-05 10:00:00+00:00,0,0,0,0.244726129,0.548266187
2017-01-05 11:00:00+00:00,0.0001,0.0001,0,0.369110113,0.58496122
2017-01-05 12:00:00+00:00,0,0,0,0.212547864,0.92371035
2017-01-05 13:00:00+00:00,0,0,0,0.19477989,0.981678227
2017-01-05 14:00:00+00:00,0.0001,0,0,0.293352232,0.872520126
2017-01-05 15:00:00+00:00,0,0,0,0.08240304,0.548266187
2017-01-05 16:00:00+00:00,0,0,0,0,0.272725238
2017-01-05 17:00:00+00:00,0,0,0,0,0.221995835
2017-01-05 18:00:00+00:00,0,0,0,0,0.134647758
2017-01-05 19:00:00+00:00,0,0,0,0,0.146400615
2017-01-05 20:00:00+00:00,0,0,0,0,0.173809118
2017-01-05 21:00:00+00:00,0,0,0,0,0.1228949
2017-01-05 22:00:00+00:00,0,0,0,0,0.020223768
2017-01-05 23:00:00+00:00,0,0,0,0,0.016306149
2017-01-06 00:00:00+00:00,0,0,0,0,0
2017-01-06 01:00:00+00:00,0,0,0,0,0
2017-01-06 02:00:00+00:00,0,0,0,0,0
2017-01-06 03:00:00+00:00,0,0,0,0,0
2017-01-06 04:00:00+00:00,0,0,0,0,0
2017-01-06 05:00:00+00:00,0,0,0,0,0
2017-01-06 06:00:00+00:00,0,0,0,0,0
2017-01-06 07:00:00+00:00,0,0,0,0,0
2017-01-06 08:00:00+00:00,0,0,0,0,0
2017-01-06 09:00:00+00:00,0,0,0,0,0
2017-01-06 10:00:00+00:00,0,0,0,0.22134524,0.041083207
2017-01-06 11:00:00+00:00,0.0001,0,0,0.335026393,0.041083207
2017-01-06 12:00:00+00:00,0.0002,0.0001,0.0001,0.466410377,0.189871357
2017-01-06 13:00:00+00:00,0.0002,0.0001,0.0001,0.457794612,0.254120312
2017-01-06 14:00:00+00:00,0.0001,0.0001,0,0.384430049,0.238058073
2017-01-06 15:00:00+00:00,0,0,0,0.235070286,0.238058073
2017-01-06 16:00:00+00:00,0,0,0,0,0.146400615
2017-01-06 17:00:00+00:00,0,0,0,0,0.099389185
2017-01-06 18:00:00+00:00,0,0,0,0,0.146400615
2017-01-06 19:00:00+00:00,0,0,0,0,0.087636327
2017-01-06 20:00:00+00:00,0,0,0,0,0.087636327
2017-01-06 21:00:00+00:00,0,0,0,0,0.05936543
2017-01-06 22:00:00+00:00,0,0,0,0,0.146400615
2017-01-06 23:00:00+00:00,0,0,0,0,0.221995835
2017-01-07 00:00:00+00:00,0,0,0,0,0.146400615
2017-01-07 01:00:00+00:00,0,0,0,0,0.254120312
2017-01-07 02:00:00+00:00,0,0,0,0,0.221995835
2017-01-07 03:00:00+00:00,0,0,0,0,0.189871357
2017-01-07 04:00:00+00:00,0,0,0,0,0.336582431
2017-01-07 05:00:00+00:00,0,0,0,0,0.336582431
2017-01-07 06:00:00+00:00,0,0,0,0,0.357868162
2017-01-07 07:00:00+00:00,0,0,0,0,0.401486054
2017-01-07 08:00:00+00:00,0,0,0,0,0.438181087
2017-01-07 09:00:00+00:00,0,0,0,0,0.964440702
2017-01-07 10:00:00+00:00,0,0,0,0.014148199,0.667759228
2017-01-07 11:00:00+00:00,0,0,0,0.025222162,0.872520126
2017-01-07 12:00:00+00:00,0,0,0,0.022195043,0.964440702
2017-01-07 13:00:00+00:00,0,0,0,0.033248617,0.981678227
2017-01-07 14:00:00+00:00,0,0,0,0.033236493,0.872520126
2017-01-07 15:00:00+00:00,0,0,0,0.017136591,0.821329901
2017-01-07 16:00:00+00:00,0,0,0,0,0.718949453
2017-01-07 17:00:00+00:00,0,0,0,0,0.47487612
2017-01-07 18:00:00+00:00,0,0,0,0,0.379153893
2017-01-07 19:00:00+00:00,0,0,0,0,0.272725238
2017-01-07 20:00:00+00:00,0,0,0,0,0.173809118
2017-01-07 21:00:00+00:00,0,0,0,0,0.111142042
2017-01-07 22:00:00+00:00,0,0,0,0,0.111142042
2017-01-07 23:00:00+00:00,0,0,0,0,0.111142042
2017-01-08 00:00:00+00:00,0,0,0,0,0.05936543
2017-01-08 01:00:00+00:00,0,0,0,0,0.068506542
2017-01-08 02:00:00+00:00,0,0,0,0,0.221995835
2017-01-08 03:00:00+00:00,0,0,0,0,0.254120312
2017-01-08 04:00:00+00:00,0,0,0,0,0.099389185
2017-01-08 05:00:00+00:00,0,0,0,0,0.111142042
2017-01-08 06:00:00+00:00,0,0,0,0,0.189871357
2017-01-08 07:00:00+00:00,0,0,0,0,0.087636327
2017-01-08 08:00:00+00:00,0,0,0,0,0.077647653
2017-01-08 09:00:00+00:00,0,0,0,0,0.087636327
2017-01-08 10:00:00+00:00,0,0,0,0.047068004,0.189871357
2017-01-08 11:00:00+00:00,0,0,0,0.068954082,0.087636327
2017-01-08 12:00:00+00:00,0,0,0,0.063927749,0.05936543
2017-01-08 13:00:00+00:00,0,0,0,0.057921444,0.020223768
2017-01-08 14:00:00+00:00,0,0,0,0.035994221,0.00847091
2017-01-08 15:00:00+00:00,0,0,0,0.019021459,0.041083207
2017-01-08 16:00:00+00:00,0,0,0,0,0.024141387
2017-01-08 17:00:00+00:00,0,0,0,0,0
2017-01-08 18:00:00+00:00,0,0,0,0,0
2017-01-08 19:00:00+00:00,0,0,0,0,0.004553291
2017-01-08 20:00:00+00:00,0,0,0,0,0.024141387
2017-01-08 21:00:00+00:00,0,0,0,0,0.05936543
2017-01-08 22:00:00+00:00,0,0,0,0,0.077647653
2017-01-08 23:00:00+00:00,0,0,0,0,0.041083207
2017-01-09 00:00:00+00:00,0,0,0,0,0.041083207
2017-01-09 01:00:00+00:00,0,0,0,0,0
2017-01-09 02:00:00+00:00,0,0,0,0,0.004553291
2017-01-09 03:00:00+00:00,0,0,0,0,0.00847091
2017-01-09 04:00:00+00:00,0,0,0,0,0.041083207
2017-01-09 05:00:00+00:00,0,0,0,0,0.020223768
2017-01-09 06:00:00+00:00,0,0,0,0,0.134647758
2017-01-09 07:00:00+00:00,0,0,0,0,0.111142042
2017-01-09 08:00:00+00:00,0,0,0,0,0.111142042
2017-01-09 09:00:00+00:00,0,0,0,0,0.134647758
2017-01-09 10:00:00+00:00,0,0,0,0.022073803,0.173809118
2017-01-09 11:00:00+00:00,0,0,0,0.058049297,0.294010969
2017-01-09 12:00:00+00:00,0,0,0,0.071940364,0.3152967
2017-01-09 13:00:00+00:00,0,0,0,0.088750944,0.272725238
2017-01-09 14:00:00+00:00,0,0,0,0.184215541,0.401486054
2017-01-09 15:00:00+00:00,0,0,0,0.043941504,0.379153893
2017-01-09 16:00:00+00:00,0,0,0,0,0.272725238
2017-01-09 17:00:00+00:00,0,0,0,0,0.254120312
2017-01-09 18:00:00+00:00,0,0,0,0,0.272725238
2017-01-09 19:00:00+00:00,0,0,0,0,0.336582431
2017-01-09 20:00:00+00:00,0,0,0,0,0.3152967
2017-01-09 21:00:00+00:00,0,0,0,0,0.336582431
2017-01-09 22:00:00+00:00,0,0,0,0,0.205933596
2017-01-09 23:00:00+00:00,0,0,0,0,0.379153893
2017-01-10 00:00:00+00:00,0,0,0,0,0.667759228
2017-01-10 01:00:00+00:00,0,0,0,0,0.621656253
2017-01-10 02:00:00+00:00,0,0,0,0,0.667759228
2017-01-10 03:00:00+00:00,0,0,0,0,0.621656253
2017-01-10 04:00:00+00:00,0,0,0,0,0.47487612
2017-01-10 05:00:00+00:00,0,0,0,0,0.47487612
2017-01-10 06:00:00+00:00,0,0,0,0,0.379153893
2017-01-10 07:00:00+00:00,0,0,0,0,0.511571153
2017-01-10 08:00:00+00:00,0,0,0,0,0.272725238
2017-01-10 09:00:00+00:00,0,0,0,0,0.205933596
2017-01-10 10:00:00+00:00,0,0,0,0.019045891,0.221995835
2017-01-10 11:00:00+00:00,0,0,0,0.031048992,0.221995835
2017-01-10 12:00:00+00:00,0,0,0,0.042064451,0.189871357
2017-01-10 13:00:00+00:00,0,0,0,0.039044704,0.173809118
2017-01-10 14:00:00+00:00,0,0,0,0.039023211,0.173809118
2017-01-10 15:00:00+00:00,0,0,0,0.017024168,0.221995835
2017-01-10 16:00:00+00:00,0,0,0,0,0.205933596
2017-01-10 17:00:00+00:00,0,0,0,0,0.099389185
2017-01-10 18:00:00+00:00,0,0,0,0,0.024141387
2017-01-10 19:00:00+00:00,0,0,0,0,0.099389185
2017-01-10 20:00:00+00:00,0,0,0,0,0.173809118
2017-01-10 21:00:00+00:00,0,0,0,0,0.068506542
2017-01-10 22:00:00+00:00,0,0,0,0,0.099389185
2017-01-10 23:00:00+00:00,0,0,0,0,0.158153473
2017-01-11 00:00:00+00:00,0,0,0,0,0.272725238
2017-01-11 01:00:00+00:00,0,0,0,0,0.294010969
2017-01-11 02:00:00+00:00,0,0,0,0,0.3152967
2017-01-11 03:00:00+00:00,0,0,0,0,0.770139677
2017-01-11 04:00:00+00:00,0,0,0,0,0.58496122
2017-01-11 05:00:00+00:00,0,0,0,0,0.975932385
2017-01-11 06:00:00+00:00,0,0,0,0,0.800414081
2017-01-11 07:00:00+00:00,0,0,0,0,0.772361682
2017-01-11 08:00:00+00:00,0,0,0,0,0.740031277
2017-01-11 09:00:00+00:00,0,0,0,0,0.728998693
2017-01-11 10:00:00+00:00,0,0,0,0.013965603,0.733445096
2017-01-11 11:00:00+00:00,0,0,0,0.027072844,0.733445096
2017-01-11 12:00:00+00:00,0,0,0,0.029506275,0.733445096
2017-01-11 13:00:00+00:00,0,0,0,0.024868545,0.733445096
2017-01-11 14:00:00+00:00,0,0,0,0.089558427,0.733445096
2017-01-11 15:00:00+00:00,0,0,0,0.078470336,0.733445096
2017-01-11 16:00:00+00:00,0,0,0,0,0.733445096
2017-01-11 17:00:00+00:00,0,0,0,0,0.733445096
2017-01-11 18:00:00+00:00,0,0,0,0,0.733445096
2017-01-11 19:00:00+00:00,0,0,0,0,0.733445096
2017-01-11 20:00:00+00:00,0,0,0,0,0.733445096
2017-01-11 21:00:00+00:00,0,0,0,0,0.733445096
2017-01-11 22:00:00+00:00,0,0,0,0,0.740031277
2017-01-11 23:00:00+00:00,0,0,0,0,0.733445096
2017-01-12 00:00:00+00:00,0,0,0,0,0.734938372
2017-01-12 01:00:00+00:00,0,0,0,0,0.740031277
2017-01-12 02:00:00+00:00,0,0,0,0,0.732655138
2017-01-12 03:00:00+00:00,0,0,0,0,0.733445096
2017-01-12 04:00:00+00:00,0,0,0,0,0.730826916
2017-01-12 05:00:00+00:00,0,0,0,0,0.728084582
2017-01-12 06:00:00+00:00,0,0,0,0,0.732655138
2017-01-12 07:00:00+00:00,0,0,0,0,0.740031277
2017-01-12 08:00:00+00:00,0,0,0,0,0.729845467
2017-01-12 09:00:00+00:00,0,0,0,0,0.733445096
2017-01-12 10:00:00+00:00,0,0,0,0.133932042,0.733445096
2017-01-12 11:00:00+00:00,0.0001,0,0,0.223143969,0.733445096
2017-01-12 12:00:00+00:00,0.0001,0.0001,0,0.266403443,0.733445096
2017-01-12 13:00:00+00:00,0,0,0,0.125370733,0.732655138
2017-01-12 14:00:00+00:00,0,0,0,0.096276165,0.728998693
2017-01-12 15:00:00+00:00,0,0,0,0.072560971,0.772361682
2017-01-12 16:00:00+00:00,0,0,0,0,0.99316991
2017-01-12 17:00:00+00:00,0,0,0,0,0.970186544
2017-01-12 18:00:00+00:00,0,0,0,0,0.357868162
2017-01-12 19:00:00+00:00,0,0,0,0,0.205933596
2017-01-12 20:00:00+00:00,0,0,0,0,0.050224319
2017-01-12 21:00:00+00:00,0,0,0,0,0.077647653
2017-01-12 22:00:00+00:00,0,0,0,0,0.189871357
2017-01-12 23:00:00+00:00,0,0,0,0,0.272725238
2017-01-13 00:00:00+00:00,0,0,0,0,0.47487612
2017-01-13 01:00:00+00:00,0,0,0,0,0.92371035
2017-01-13 02:00:00+00:00,0,0,0,0,0.821329901
2017-01-13 03:00:00+00:00,0,0,0,0,0.872520126
2017-01-13 04:00:00+00:00,0,0,0,0,0.872520126
2017-01-13 05:00:00+00:00,0,0,0,0,0.970186544
2017-01-13 06:00:00+00:00,0,0,0,0,0.77536519
2017-01-13 07:00:00+00:00,0,0,0,0,0.772361682
2017-01-13 08:00:00+00:00,0,0,0,0,0.987424068
2017-01-13 09:00:00+00:00,0,0,0,0,0.821329901
2017-01-13 10:00:00+00:00,0,0,0,0.050091759,0.981678227
2017-01-13 11:00:00+00:00,0,0,0,0.138548636,0.58496122
2017-01-13 12:00:00+00:00,0.0001,0,0,0.211315742,0.778368698
2017-01-13 13:00:00+00:00,0,0,0,0.107781122,0.3152967
2017-01-13 14:00:00+00:00,0,0,0,0.18339102,0.379153893
2017-01-13 15:00:00+00:00,0.0001,0,0,0.268319642,0.92371035
2017-01-13 16:00:00+00:00,0,0,0,0.050897535,0.621656253
2017-01-13 17:00:00+00:00,0,0,0,0,0.379153893
2017-01-13 18:00:00+00:00,0,0,0,0,0.97213639
2017-01-13 19:00:00+00:00,0,0,0,0,0.77536519
2017-01-13 20:00:00+00:00,0,0,0,0,0.755309992
2017-01-13 21:00:00+00:00,0,0,0,0,0.728998693
2017-01-13 22:00:00+00:00,0,0,0,0,0.99316991
2017-01-13 23:00:00+00:00,0,0,0,0,0.869103004
2017-01-14 00:00:00+00:00,0,0,0,0,0.740031277
2017-01-14 01:00:00+00:00,0,0,0,0,0.733445096
2017-01-14 02:00:00+00:00,0,0,0,0,0.733445096
2017-01-14 03:00:00+00:00,0,0,0,0,0.734938372
2017-01-14 04:00:00+00:00,0,0,0,0,0.937791928
2017-01-14 05:00:00+00:00,0,0,0,0,0.755309992
2017-01-14 06:00:00+00:00,0,0,0,0,0.755309992
2017-01-14 07:00:00+00:00,0,0,0,0,0.718949453
2017-01-14 08:00:00+00:00,0,0,0,0,0.770139677
2017-01-14 09:00:00+00:00,0,0,0,0,0.621656253
2017-01-14 10:00:00+00:00,0,0,0,0.154105236,0.987424068
2017-01-14 11:00:00+00:00,0.0001,0,0,0.255973104,0.903447466
2017-01-14 12:00:00+00:00,0,0,0,0.126276219,0.745124182
2017-01-14 13:00:00+00:00,0,0,0,0.061187588,0.964440702
2017-01-14 14:00:00+00:00,0,0,0,0.069080833,0.903447466
2017-01-14 15:00:00+00:00,0,0,0,0.062001214,0.987424068
2017-01-14 16:00:00+00:00,0,0,0,0.040835413,0.99316991
2017-01-14 17:00:00+00:00,0,0,0,0,0.834758543
2017-01-14 18:00:00+00:00,0,0,0,0,0.903447466
2017-01-14 19:00:00+00:00,0,0,0,0,0.92371035
2017-01-14 20:00:00+00:00,0,0,0,0,0.92371035
2017-01-14 21:00:00+00:00,0,0,0,0,0.438181087
2017-01-14 22:00:00+00:00,0,0,0,0,0.548266187
2017-01-14 23:00:00+00:00,0,0,0,0,0.998915751
2017-01-15 00:00:00+00:00,0,0,0,0,0.903447466
2017-01-15 01:00:00+00:00,0,0,0,0,0.718949453
2017-01-15 02:00:00+00:00,0,0,0,0,0.47487612
2017-01-15 03:00:00+00:00,0,0,0,0,0.272725238
2017-01-15 04:00:00+00:00,0,0,0,0,0.294010969
2017-01-15 05:00:00+00:00,0,0,0,0,0.3152967
2017-01-15 06:00:00+00:00,0,0,0,0,0.272725238
2017-01-15 07:00:00+00:00,0,0,0,0,0.221995835
2017-01-15 08:00:00+00:00,0,0,0,0,0.146400615
2017-01-15 09:00:00+00:00,0,0,0,0,0.087636327
2017-01-15 10:00:00+00:00,0.0001,0,0,0.286725528,0.134647758
2017-01-15 11:00:00+00:00,0.0002,0.0001,0.0001,0.40490685,0.158153473
2017-01-15 12:00:00+00:00,0.0001,0.0001,0,0.351195892,0.254120312
2017-01-15 13:00:00+00:00,0.0001,0.0001,0,0.345711236,0.134647758
2017-01-15 14:00:00+00:00,0.0002,0.0001,0.0001,0.393428519,0.173809118
2017-01-15 15:00:00+00:00,0.0001,0,0,0.248737474,0.146400615
2017-01-15 16:00:00+00:00,0,0,0,0.067189741,0.016306149
2017-01-15 17:00:00+00:00,0,0,0,0,0.000635672
2017-01-15 18:00:00+00:00,0,0,0,0,0
2017-01-15 19:00:00+00:00,0,0,0,0,0
2017-01-15 20:00:00+00:00,0,0,0,0,0
2017-01-15 21:00:00+00:00,0,0,0,0,0
2017-01-15 22:00:00+00:00,0,0,0,0,0
2017-01-15 23:00:00+00:00,0,0,0,0,0
2017-01-16 00:00:00+00:00,0,0,0,0,0
2017-01-16 01:00:00+00:00,0,0,0,0,0
2017-01-16 02:00:00+00:00,0,0,0,0,0
2017-01-16 03:00:00+00:00,0,0,0,0,0
2017-01-16 04:00:00+00:00,0,0,0,0,0
2017-01-16 05:00:00+00:00,0,0,0,0,0
2017-01-16 06:00:00+00:00,0,0,0,0,0.004553291
2017-01-16 07:00:00+00:00,0,0,0,0,0
2017-01-16 08:00:00+00:00,0,0,0,0,0
2017-01-16 09:00:00+00:00,0,0,0,0,0
2017-01-16 10:00:00+00:00,0,0,0,0.296236223,0
2017-01-16 11:00:00+00:00,0.0002,0.0001,0.0001,0.438063114,0
2017-01-16 12:00:00+00:00,0.0002,0.0002,0.0001,0.496935089,0.004553291
2017-01-16 13:00:00+00:00,0.0002,0.0002,0.0001,0.483260998,0.050224319
2017-01-16 14:00:00+00:00,0.0002,0.0001,0.0001,0.396938795,0.05936543
2017-01-16 15:00:00+00:00,0.0001,0,0,0.268745584,0.111142042
2017-01-16 16:00:00+00:00,0,0,0,0.066544176,0.087636327
2017-01-16 17:00:00+00:00,0,0,0,0,0.05936543
2017-01-16 18:00:00+00:00,0,0,0,0,0
2017-01-16 19:00:00+00:00,0,0,0,0,0.016306149
2017-01-16 20:00:00+00:00,0,0,0,0,0.004553291
2017-01-16 21:00:00+00:00,0,0,0,0,0.000635672
2017-01-16 22:00:00+00:00,0,0,0,0,0
2017-01-16 23:00:00+00:00,0,0,0,0,0.020223768
2017-01-17 00:00:00+00:00,0,0,0,0,0.012388529
2017-01-17 01:00:00+00:00,0,0,0,0,0.004553291
2017-01-17 02:00:00+00:00,0,0,0,0,0.024141387
2017-01-17 03:00:00+00:00,0,0,0,0,0.012388529
2017-01-17 04:00:00+00:00,0,0,0,0,0.00847091
2017-01-17 05:00:00+00:00,0,0,0,0,0.00847091
2017-01-17 06:00:00+00:00,0,0,0,0,0.00847091
2017-01-17 07:00:00+00:00,0,0,0,0,0.000635672
2017-01-17 08:00:00+00:00,0,0,0,0,0.00847091
2017-01-17 09:00:00+00:00,0,0,0,0,0.000635672
2017-01-17 10:00:00+00:00,0,0,0,0.174274323,0
2017-01-17 11:00:00+00:00,0,0,0,0.145831062,0
2017-01-17 12:00:00+00:00,0,0,0,0.220809512,0
2017-01-17 13:00:00+00:00,0,0,0,0.191962588,0
2017-01-17 14:00:00+00:00,0,0,0,0.192599636,0
2017-01-17 15:00:00+00:00,0,0,0,0.164381167,0
2017-01-17 16:00:00+00:00,0,0,0,0.028377995,0
2017-01-17 17:00:00+00:00,0,0,0,0,0
2017-01-17 18:00:00+00:00,0,0,0,0,0
2017-01-17 19:00:00+00:00,0,0,0,0,0
2017-01-17 20:00:00+00:00,0,0,0,0,0
2017-01-17 21:00:00+00:00,0,0,0,0,0
2017-01-17 22:00:00+00:00,0,0,0,0,0
2017-01-17 23:00:00+00:00,0,0,0,0,0
2017-01-18 00:00:00+00:00,0,0,0,0,0.004553291
2017-01-18 01:00:00+00:00,0,0,0,0,0
2017-01-18 02:00:00+00:00,0,0,0,0,0
2017-01-18 03:00:00+00:00,0,0,0,0,0
2017-01-18 04:00:00+00:00,0,0,0,0,0.012388529
2017-01-18 05:00:00+00:00,0,0,0,0,0.004553291
2017-01-18 06:00:00+00:00,0,0,0,0,0
2017-01-18 07:00:00+00:00,0,0,0,0,0
2017-01-18 08:00:00+00:00,0,0,0,0,0
2017-01-18 09:00:00+00:00,0,0,0,0,0.000635672
2017-01-18 10:00:00+00:00,0,0,0,0.06984134,0
2017-01-18 11:00:00+00:00,0,0,0,0.119996956,0
2017-01-18 12:00:00+00:00,0,0,0,0.139783843,0
2017-01-18 13:00:00+00:00,0,0,0,0.128680654,0
2017-01-18 14:00:00+00:00,0,0,0,0.106670747,0
2017-01-18 15:00:00+00:00,0,0,0,0.075559425,0
2017-01-18 16:00:00+00:00,0,0,0,0.022219291,0.000635672
2017-01-18 17:00:00+00:00,0,0,0,0,0
2017-01-18 18:00:00+00:00,0,0,0,0,0
2017-01-18 19:00:00+00:00,0,0,0,0,0.000635672
2017-01-18 20:00:00+00:00,0,0,0,0,0
2017-01-18 21:00:00+00:00,0,0,0,0,0
2017-01-18 22:00:00+00:00,0,0,0,0,0
2017-01-18 23:00:00+00:00,0,0,0,0,0
2017-01-19 00:00:00+00:00,0,0,0,0,0
2017-01-19 01:00:00+00:00,0,0,0,0,0
2017-01-19 02:00:00+00:00,0,0,0,0,0
2017-01-19 03:00:00+00:00,0,0,0,0,0
2017-01-19 04:00:00+00:00,0,0,0,0,0
2017-01-19 05:00:00+00:00,0,0,0,0,0
2017-01-19 06:00:00+00:00,0,0,0,0,0
2017-01-19 07:00:00+00:00,0,0,0,0,0
2017-01-19 08:00:00+00:00,0,0,0,0,0
