,electricity,dhw,heating
2017-03-05 22:00:00+00:00,0.021547907185821103,0.0008715000000000001,0.0015961479802999998
2017-03-05 23:00:00+00:00,0.013039347703458487,0.0013411306281116064,0.0017163696035330364
2017-03-06 00:00:00+00:00,0.012597674369095082,0.0,0.0012145479804000002
2017-03-06 01:00:00+00:00,0.012445206368244973,0.0,0.0012145479804000002
2017-03-06 02:00:00+00:00,0.012956625981895233,0.00217875,0.0020177979803
2017-03-06 03:00:00+00:00,0.01658972294774317,0.007882761913147966,0.0044243908321112205
2017-03-06 04:00:00+00:00,0.018173218582478695,0.05551829751459134,0.030113069486245196
2017-03-06 05:00:00+00:00,0.0620280667754102,0.11269055621504113,0.06861965002097534
2017-03-06 06:00:00+00:00,0.06386712858966555,0.1832724091209886,0.11948355003740684
2017-03-06 07:00:00+00:00,0.06782381518807433,0.11670723317891443,0.08858076666265134
2017-03-06 08:00:00+00:00,0.08566151904255358,0.10150033289928898,0.06577220119042662
2017-03-06 09:00:00+00:00,0.11426062818242955,0.047879395312061396,0.03791241081276316
2017-03-06 10:00:00+00:00,0.14611036565153612,0.05696932840858204,0.033061450954850774
2017-03-06 11:00:00+00:00,0.11869725652488167,0.05279739826975535,0.02822810903814679
2017-03-06 12:00:00+00:00,0.09098733514252225,0.04452898893963064,0.03158115463622161
2017-03-06 13:00:00+00:00,0.09293113400402676,0.04477648915177034,0.03283965450893779
2017-03-06 14:00:00+00:00,0.08657392367496713,0.023053680483540447,0.02687883969987573
2017-03-06 15:00:00+00:00,0.08001559447009558,0.053204120429989066,0.04768207574200656
2017-03-06 16:00:00+00:00,0.08927076838399575,0.04696869922312661,0.04519232846612403
2017-03-06 17:00:00+00:00,0.09100847858647365,0.048511275096751204,0.04004578293694928
2017-03-06 18:00:00+00:00,0.09084173902909837,0.053714350376687856,0.05129543777398729
2017-03-06 19:00:00+00:00,0.09761767979731381,0.01962415055381086,0.03486605766271348
2017-03-06 20:00:00+00:00,0.08264494324473276,0.02259452335964222,0.046249333984214665
2017-03-06 21:00:00+00:00,0.06219198071557802,0.002002924787801682,0.02091679311231899
2017-03-06 22:00:00+00:00,0.01847838431383582,0.00011534603506736952,0.0021503403592595784
2017-03-06 23:00:00+00:00,0.014761900737845422,0.0,0.0012145479804000002
2017-03-07 00:00:00+00:00,0.013694756664707368,0.00043575000000000005,0.0015560979804
2017-03-07 01:00:00+00:00,0.013734922276467356,0.00043575000000000005,0.0020585979804
2017-03-07 02:00:00+00:00,0.01467404367533381,0.00217875,0.0033242979801999997
2017-03-07 03:00:00+00:00,0.017175961425604524,0.008223570937524835,0.0065314054174851
2017-03-07 04:00:00+00:00,0.01639295687122066,0.07225553484666052,0.04692250766700369
2017-03-07 05:00:00+00:00,0.05842066182115879,0.10581781564951058,0.08100650188029365
2017-03-07 06:00:00+00:00,0.06132559825362545,0.12380950881021507,0.11938764787387096
2017-03-07 07:00:00+00:00,0.04627639288603142,0.09131239800094271,0.12447568659943437
2017-03-07 08:00:00+00:00,0.03769070122397958,0.04032987183785397,0.10679922770728764
2017-03-07 09:00:00+00:00,0.07399840045979494,0.014950593208353144,0.09113619207498813
2017-03-07 10:00:00+00:00,0.08219561626802965,0.012510226867732115,0.08033941187936075
2017-03-07 11:00:00+00:00,0.08694448019607628,0.024369061582493436,0.07654061105050394
2017-03-07 12:00:00+00:00,0.08045051599875437,0.033322015540195885,0.08332933867588248
2017-03-07 13:00:00+00:00,0.07896401323727123,0.0309428934939372,0.0841538119036377
2017-03-07 14:00:00+00:00,0.07530537655505058,0.038313017221608604,0.09059210200703485
2017-03-07 15:00:00+00:00,0.07221051716725745,0.06764816978173166,0.10672987247096101
2017-03-07 16:00:00+00:00,0.07975661538995032,0.046731629975797884,0.09379236106452127
2017-03-07 17:00:00+00:00,0.08770517077959482,0.06004274131810594,0.09195420400913644
2017-03-07 18:00:00+00:00,0.10059907268362178,0.035828888419139976,0.07288071494851603
2017-03-07 19:00:00+00:00,0.0876179055401764,0.026199209707552837,0.08107052217546831
2017-03-07 20:00:00+00:00,0.07528365281720441,0.027194768975158712,0.08510200931490478
2017-03-07 21:00:00+00:00,0.06550281466875313,0.006558607783787592,0.028233383319727447
2017-03-07 22:00:00+00:00,0.01884929095273709,0.00130725,0.0042491979801
2017-03-07 23:00:00+00:00,0.01188461046731326,0.0,0.004430547980099999
2017-03-08 00:00:00+00:00,0.011680854846482286,0.0,0.0077470479799999995
2017-03-08 01:00:00+00:00,0.01153195502594639,0.00043575000000000005,0.01341509798
2017-03-08 02:00:00+00:00,0.011857698890701263,0.0,0.01608854798
2017-03-08 03:00:00+00:00,0.013976638868635784,0.007855282447666362,0.017807378511400185
2017-03-08 04:00:00+00:00,0.01771923863132885,0.041223857247051535,0.04914173364676909
2017-03-08 05:00:00+00:00,0.05103765827889317,0.1260537803917909,0.11028173151492549
2017-03-08 06:00:00+00:00,0.061628895674340683,0.17000810150066584,0.15918494400960048
2017-03-08 07:00:00+00:00,0.054598313570280055,0.06745086962699873,0.12518854243380076
2017-03-08 08:00:00+00:00,0.05363225981342208,0.033346195639379426,0.09567727849637235
2017-03-08 09:00:00+00:00,0.07295312302766124,0.017884424797188207,0.08686339312168709
2017-03-08 10:00:00+00:00,0.08054127117528893,0.0132702665663182,0.06510988806020908
2017-03-08 11:00:00+00:00,0.08574443576870482,0.013997456746462442,0.05582957395212253
2017-03-08 12:00:00+00:00,0.07306283835449129,0.016022324272668607,0.06737815343639883
2017-03-08 13:00:00+00:00,0.07770183816361481,0.016188420765557866,0.06778099554066527
